text,label_class,label_author,source_id,label,author,sample_id
"My mother was, no doubt, unusually youthful in appearance even for her years; she hung her head, as if it were her fault, poor thing, and said, sobbing, that indeed she was afraid she was but a childish widow, and would be but a childish mother if she lived. In a short pause which ensued, she had a fancy that she felt Miss Betsey touch her hair, and that with no ungentle hand; but, looking at her, in her timid hope, she found that lady sitting with the skirt of her dress tucked up, her hands folded on one knee, and her feet upon the fender, frowning at the fire.",A,Dickens,Dickens_766,Human,Dickens,val_45
"This may be fancy, though I think the memory of most of us can go farther back into such times than many of us suppose; just as I believe the power of observation in numbers of very young children to be quite wonderful for its closeness and accuracy. Indeed, I think that most grown men who are remarkable in this respect, may with greater propriety be said not to have lost the faculty, than to have acquired it; the rather, as I generally observe such men to retain a certain freshness, and gentleness, and capacity of being pleased, which are also an inheritance they have preserved from their childhood.",A,Dickens,Dickens_766,Human,Dickens,val_46
"The innocence of childhood is a condition universally praised by parents whose offspring are conveniently relegated to the nursery and the strict supervision of a competent governess. Lady Middleton was never so eloquent as when expounding upon the cherubic sweetness of her youngest son, a boy whose primary amusement consisted of pulling the tails of visiting spaniels and screaming with astonishing vigor when denied a fourth serving of plum cake. She could weep over a sentimental poem regarding a starving orphan, whilst entirely oblivious to the very real suffering of the scullery maid, a child of no more than twelve years, whose frozen fingers and exhausted constitution were deemed merely the natural consequences of her lowly station.",C,Austen,AI_Imp_A_3,AI_Impostor,Austen,val_47
"The Board of Guardians for the local workhouse met in a comfortably upholstered, well-heated chamber to perform their solemn civic duty: namely, devising innovative methods to make charity so intensely disagreeable that a pauper might prefer starvation to their sour comforts. They were stout, remarkably well-fed gentlemen, who viewed the existence of poverty not as a societal tragedy, but as a deliberate and personal insult to their own prosperity. They drafted long, self-congratulatory resolutions dictating the precise thinness of the morning gruel and the exact roughness of the institutional blankets. Under the unimpeachable, golden guise of civic benevolence, they operated a prison for the crime of misfortune, patting one another upon the back for their fiscal prudence while the wretched inmates in the freezing wards below slowly withered away, stripped of their dignity and their humanity.",C,Dickens,AI_Imp_D_45,AI_Impostor,Dickens,val_48
"The dinner party at the alderman's mansion was a glittering, chaotic battlefield of crystal goblets and silver platters, where the elite gathered to consume in a single evening what would have kept a parish fed for a month. Amidst the popping of champagne corks and the ingestion of rare, imported delicacies, the conversation invariably turned, with a collective sigh of genteel annoyance, to the laziness and ingratitude of the working classes. With perfectly manicured fingers delicately dissecting a roasted pheasant, the host bemoaned the fact that the poor simply refused to budget their coppers with sufficient prudence. It is a remarkable feature of the highly respectable to possess a moral vision so extraordinarily keen that they can spot a flaw in a beggar's character from a mile away, while remaining entirely blind to the mountain of gluttony piled upon their own dining table.",C,Dickens,AI_Imp_D_44,AI_Impostor,Dickens,val_49
"Mr. Bingley was good-looking and gentlemanlike: he had a pleasant countenance, and easy, unaffected manners. His sisters were fine women, with an air of decided fashion. His brother-in-law, Mr. Hurst, merely looked the gentleman; but his friend Mr. Darcy soon drew the attention of the room by his fine, tall person, handsome features, noble mien, and the report, which was in general circulation within five minutes after his entrance, of his having ten thousand a year. The gentlemen pronounced him to be a fine figure of a man, the ladies declared he was much handsomer than Mr. Bingley, and he was looked at with great admiration for about half the evening, till his manners gave a disgust which turned the tide of his popularity; for he was discovered to be proud, to be above his company, and above being pleased; and not all his large estate in Derbyshire could save him from having a most forbidding, disagreeable countenance, and being unworthy to be compared with his friend.",A,Austen,Austen_1342,Human,Austen,val_50
"His weekends were dedicated to the community garden, his hands constantly plunged into the dark, damp soil as he pulled weeds and pruned the overgrown tomatoes. It was grueling, unglamorous work, but the physical exhaustion was precisely the point. After a ruthless career in corporate restructuring, where his signature had casually dismantled hundreds of livelihoods, he felt a desperate need to nurture something tangible. He viewed the flourishing vegetables not as a hobby, but as a meager attempt to balance the cosmic scales. Handing over a basket of ripe zucchini to the local food pantry offered a fleeting, quiet solace. He knew that growing a few vegetables could never undo the systemic damage he had caused in boardrooms, but the act of coaxing life from the dirt was the only path to redemption his pragmatic mind could accept.",B,None,AI_Gen_47,AI_Generic,None,val_51
"Maria stood by the doorway, listening to her husband lie smoothly to his mother on the telephone, inventing elaborate excuses to avoid the Sunday dinner. She recognized the necessity of the boundary—his family was toxic and manipulative—but the ease with which he deceived them always sent a cold shiver down her spine. If he could betray his own flesh and blood so effortlessly, cutting them out with surgical precision, she often wondered where his loyalty to her truly resided. They had built a sanctuary together, an isolated fortress away from his past, but the foundation was inherently unstable, built on a severed root. The betrayal of his family was the very thing that protected their marriage, a dark, necessary paradox that left Maria constantly vigilant, waiting for the day his ruthless self-preservation might turn its focus on her.",B,None,AI_Gen_26,AI_Generic,None,val_52
"The school cafeteria was a loud, chaotic landscape of shifting alliances and cruel hierarchies, and Liam was its favorite target. He tried to make himself invisible, hunching over his lunch tray, but the taunts found him anyway, sharp and precise, targeting his stutter and his ill-fitting clothes. He endured the shoving and the laughter with a burning face, his heart pounding a frantic rhythm against his ribs. The teachers rarely noticed, their attention focused on the louder, more disruptive students, leaving Liam to navigate the daily gauntlet alone. He absorbed the cruelty, letting it shape his self-image, believing the terrible things they said because they were repeated with such casual certainty. The daily suffering wasn't a physical blow, but a slow, psychological poisoning that convinced him he was fundamentally unworthy of kindness, an innocence destroyed not by a single tragedy, but by a thousand small, malicious cuts.",B,None,AI_Gen_11,AI_Generic,None,val_53
"In the dim, subterranean depths of the apothecary's shop, amidst jars containing things pickled, preserved, and profoundly unmentionable, dwelt a clerk whose physical architecture defied all known laws of anatomy. He possessed a neck so impossibly long and spindly that his head seemed to hover above his collar like a curious, pale balloon, while his legs were so exceedingly short and bowed that his gait resembled the scuttling of a particularly anxious crab. This magnificent freak of nature, whose voice emerged as a series of squeaks and breathless wheezes, conducted his business with an air of terrifying solemnity, dispensing poultices and black draughts as though he were the high priest of some dark, medicinal cult, much to the trembling dread of the local hypochondriacs.",C,Dickens,AI_Imp_D_28,AI_Impostor,Dickens,val_54
"I couldn’t quite understand why Peggotty looked so queer, or why she was so ready to go back to the crocodiles. However, we returned to those monsters, with fresh wakefulness on my part, and we left their eggs in the sand for the sun to hatch; and we ran away from them, and baffled them by constantly turning, which they were unable to do quickly, on account of their unwieldy make; and we went into the water after them, as natives, and put sharp pieces of timber down their throats; and in short we ran the whole crocodile gauntlet. I did, at least; but I had my doubts of Peggotty, who was thoughtfully sticking her needle into various parts of her face and arms, all the time.",A,Dickens,Dickens_766,Human,Dickens,val_55
"When the will was read, the veneer of brotherly love shattered instantly, replaced by a vicious, calculating greed that shocked the lawyer reading the document. Their father had inexplicably left the vast majority of the estate to the youngest sibling, ignoring decades of unspoken promises and presumed inheritance. In the sterile office, years of childhood rivalries and buried jealousies violently resurfaced. Loyalty, it turned out, was entirely conditional, intrinsically tied to the expectation of financial reward. The two older brothers immediately began plotting to contest the document, their shared grief evaporating, replaced by a cold, litigious warfare. The family bonds they had proudly displayed at the funeral just a week prior proved to be remarkably brittle, easily destroyed by a few paragraphs of legal text that exposed the transactional nature of their affection and the devastating power of a final, posthumous betrayal.",B,None,AI_Gen_25,AI_Generic,None,val_56
"The hospital room hummed with the sterile, rhythmic noise of the ventilator, marking time in a space where hours had ceased to hold any meaning. He sat in the vinyl chair for the sixth consecutive day, his spine aching, his eyes burning from the fluorescent lights that never dimmed. He had stopped answering texts from concerned friends, lacking the emotional bandwidth to summarize his husband's deteriorating condition. Holding the pale, bruised hand amidst the tangle of IV lines, he felt his own physical vitality draining away, siphoned off by the sheer gravity of witnessing the decline. To love someone through the process of dying was a brutal endurance event, a willing surrender to exhaustion and profound helplessness, anchored only by the desperate need to ensure that the man he loved",B,None,AI_Gen_51,AI_Generic,None,val_57
"On social media, the sudden death of a controversial public figure triggered an immediate tidal wave of performative grief and profound eulogies from people who had actively despised him just hours before. The cultural mandate to speak no ill of the dead overrode all previous convictions, transforming fierce critics into mourning admirers. It was a bizarre, collective amnesia, a rush to claim a piece of the tragedy for personal clout. People crafted lengthy, poetic posts about his legacy, desperate to appear compassionate and culturally relevant, completely erasing the genuine harm the man had caused in his life. The hypocrisy was dizzying, a digital theater where authenticity was sacrificed for engagement metrics. The mourning was not for the man himself, but a cynical, self-serving display designed to sanitize the past and polish the public profiles of those who participated in the superficial spectacle.",B,None,AI_Gen_21,AI_Generic,None,val_58
"I was born at Blunderstone, in Suffolk, or ‘there by’, as they say in Scotland. I was a posthumous child. My father’s eyes had closed upon the light of this world six months, when mine opened on it. There is something strange to me, even now, in the reflection that he never saw me; and something stranger yet in the shadowy remembrance that I have of my first childish associations with his white grave-stone in the churchyard, and of the indefinable compassion I used to feel for it lying out alone there in the dark night, when our little parlour was warm and bright with fire and candle, and the doors of our house were--almost cruelly, it seemed to me sometimes--bolted and locked against it.",A,Dickens,Dickens_766,Human,Dickens,val_59
"The foster care office was painted a cheerful, aggressive yellow that did nothing to mask the institutional despair of the room. A boy of ten sat rigid on the vinyl sofa, clutching a garbage bag that contained the entirety of his possessions. This was his third placement in six months. He had learned to read the social workers’ faces, recognizing the exhausted pity that meant another temporary bed, another new school, another set of rules to navigate. He no longer asked where he was going. The intrinsic trust that children are supposed to have in the adult world had been systematically starved out of him. He simply stared at the scuffed linoleum, his face a carefully constructed blank slate, protecting the last fragile pieces of his childhood from a system designed to process him rather than love him.",B,None,AI_Gen_62,AI_Generic,None,test_0
"Memory is a highly accommodating faculty, frequently editing the follies of one’s youth into a narrative of charming, if slightly misguided, sensibility. Sir Walter Elliot, reviewing the history of his own life, managed to recall only his triumphs of dress and the compliments paid to his profile, entirely forgetting the trail of debts and neglected duties he had left in his wake. Regret, when it visited him at all, was reserved solely for the fact that a man of his consequence was obliged to age at the same rate as the common multitude, a divine oversight he found exceedingly difficult to pardon.",C,Austen,AI_Imp_A_21,AI_Impostor,Austen,test_1
"The corporate headquarters featured a massive, living green wall in the lobby and proudly displayed banners touting their commitment to environmental sustainability. Yet, just ten miles away, their manufacturing plant quietly dumped toxic runoff into the local river, poisoning the water supply of a marginalized community that lacked the political capital to fight back. The CEO gave speeches at climate summits, celebrated by the media as a visionary leader, while his lobbyists actively dismantled environmental regulations behind closed doors. This hypocrisy was not an accident; it was a deliberate, highly profitable strategy. The glossy brochures and eco-friendly packaging were merely a sophisticated smokescreen, designed to pacify the conscience of the modern consumer while the company continued to extract and destroy without consequence. The true currency of their success wasn't innovation, but the masterful manipulation of public perception to conceal a relentless, predatory greed.",B,None,AI_Gen_19,AI_Generic,None,test_2
"Nothing excites the horror of the established gentry quite so acutely as the spectacle of a family in trade attempting to ascend the social ladder. The Bingley sisters, though their own fortune had been acquired in a respectable line of commerce just one generation prior, possessed memories conveniently shortened by time and polished by expensive schooling. They could detect the taint of the counting-house on a newcomer from fifty paces, shuddering at a loud laugh or an overly bright waistcoat as if they were symptoms of an infectious disease. Social aspiration, they firmly believed, was an impertinence to be aggressively discouraged in everyone but themselves.",C,Austen,AI_Imp_A_18,AI_Impostor,Austen,test_3
"The plea bargain was presented not as a choice, but as an ultimatum wrapped in legal stationery. His public defender, an exhausted woman carrying too many cases, explained the math: take the three years for a crime he only partially committed, or risk a jury trial that could result in fifteen. He sat in the harsh fluorescent light of the holding cell, weighing the grim arithmetic. The concept of innocence was a luxury he couldn't afford; justice was merely a negotiation of acceptable losses. He signed the paper with a borrowed pen, trading his truth for a mitigated sentence. The system processed him with terrifying efficiency, a massive machine fueled by expedient compromises rather than the arduous, expensive pursuit of absolute truth, leaving him with a bitter, lasting cynicism.",B,None,AI_Gen_68,AI_Generic,None,test_4
"Oh, the weeping of the little ones in the dark, damp cellars of the metropolis—a sound that surely rises to the very heavens, a stark indictment of a society that abandons its most vulnerable flock to the wolves of the street! Consider the crossing-sweeper, a mere infant with a heavy broom, dodging the iron-hooved horses and the rattling omnibuses, his clear, piping voice begging for a solitary halfpenny with an earnestness that would shame a saint. Yet, despite the cuffs and curses rained upon his golden, dirt-matted head, there remains a spark of divine light in his gaze, an uncorrupted innocence that the vile breath of the slums has not yet managed to extinguish, preserving a tragic purity amidst the overwhelming filth of the city.",C,Dickens,AI_Imp_D_5,AI_Impostor,Dickens,test_5
"“I do not understand what you mean by ‘success,’” said Mr. Knightley. “Success supposes endeavour. Your time has been properly and delicately spent, if you have been endeavouring for the last four years to bring about this marriage. A worthy employment for a young lady’s mind! But if, which I rather imagine, your making the match, as you call it, means only your planning it, your saying to yourself one idle day, ‘I think it would be a very good thing for Miss Taylor if Mr. Weston were to marry her,’ and saying it again to yourself every now and then afterwards, why do you talk of success? Where is your merit? What are you proud of? You made a lucky guess; and _that_ is all that can be said.”",A,Austen,Austen_158,Human,Austen,test_6
"In the quiet, twilight hours of a man's life, when the bustling noise of the world fades into a distant hum, the ghosts of the past arise from their dusty tombs, bringing with them a bittersweet ledger of old joys and enduring sorrows. How fiercely the heart aches for the lost companions of youth, whose laughter echoes only in the hollow chambers of memory, and how sharply the conscience stings at the recollection of words spoken in haste, of kindnesses withheld when they were most desperately needed! We are, all of us, chained to the heavy, dragging weights of our yesterday; and yet, it is precisely this burden that teaches the soul its necessary humility, softening the rigid spirit with the tears of a profound and inescapable regret.",C,Dickens,AI_Imp_D_21,AI_Impostor,Dickens,test_7
"In that humble, fire-lit parlor, though the wind howled outside like a legion of frustrated demons, there resided a warmth that no quantity of coal could ever hope to produce; it was the radiant, unbreakable bond of a family united in affection. The gentle father, worn by care but unbroken in spirit, looked upon his devoted daughters with eyes that swam with a fierce, protective pride, knowing that their shared love was a fortress against the bitter arrows of a cruel world. Such loyalty is a divine spark, a golden thread woven through the rough fabric of domestic life, which binds souls together so tightly that neither poverty, nor sickness, nor the cruelest machinations of fate can ever unravel its blessed design.",C,Dickens,AI_Imp_D_12,AI_Impostor,Dickens,test_8
"The Concord bed-chamber being always assigned to a passenger by the mail, and passengers by the mail being always heavily wrapped up from head to foot, the room had the odd interest for the establishment of the Royal George, that although but one kind of man was seen to go into it, all kinds and varieties of men came out of it. Consequently, another drawer, and two porters, and several maids and the landlady, were all loitering by accident at various points of the road between the Concord and the coffee-room, when a gentleman of sixty, formally dressed in a brown suit of clothes, pretty well worn, but very well kept, with large square cuffs and large flaps to the pockets, passed along on his way to his breakfast.",A,Dickens,Dickens_98,Human,Dickens,test_9
"Behold the great arteries of trade, where the omnibus and the hansom cab clatter over the cobblestones in a furious, never-ending dance, pumping the vital fluids of wealth and ambition into the swelling heart of the financial district! Yet, for every grand avenue that throbs with prosperous life, there exists a dozen diseased, necrotic alleyways where the brickwork crumbles like rotting teeth and the gutters run thick with unimaginable filth. The metropolis is a creature of absolute duality—a marvel of engineering and a monument to decay, growing ever larger, ever more voracious, absorbing the green fields of the countryside and leaving behind only a creeping tide of bricks, mortar, and human misery in its relentless, suffocating expansion.",C,Dickens,AI_Imp_D_17,AI_Impostor,Dickens,test_10
"Mr. Knightley, a sensible man about seven or eight-and-thirty, was not only a very old and intimate friend of the family, but particularly connected with it, as the elder brother of Isabella’s husband. He lived about a mile from Highbury, was a frequent visitor, and always welcome, and at this time more welcome than usual, as coming directly from their mutual connexions in London. He had returned to a late dinner, after some days’ absence, and now walked up to Hartfield to say that all were well in Brunswick Square. It was a happy circumstance, and animated Mr. Woodhouse for some time. Mr. Knightley had a cheerful manner, which always did him good; and his many inquiries after “poor Isabella” and her children were answered most satisfactorily. When this was over, Mr. Woodhouse gratefully observed, “It is very kind of you, Mr. Knightley, to come out at this late hour to call upon us. I am afraid you must have had a shocking walk.”",A,Austen,Austen_158,Human,Austen,test_11
"It was the Dover road that lay, on a Friday night late in November, before the first of the persons with whom this history has business. The Dover road lay, as to him, beyond the Dover mail, as it lumbered up Shooter’s Hill. He walked up hill in the mire by the side of the mail, as the rest of the passengers did; not because they had the least relish for walking exercise, under the circumstances, but because the hill, and the harness, and the mud, and the mail, were all so heavy, that the horses had three times already come to a stop, besides once drawing the coach across the road, with the mutinous intent of taking it back to Blackheath. Reins and whip and coachman and guard, however, in combination, had read that article of war which forbade a purpose otherwise strongly in favour of the argument, that some brute animals are endued with Reason; and the team had capitulated and returned to their duty.",A,Dickens,Dickens_98,Human,Dickens,test_12
"The messenger rode back at an easy trot, stopping pretty often at ale-houses by the way to drink, but evincing a tendency to keep his own counsel, and to keep his hat cocked over his eyes. He had eyes that assorted very well with that decoration, being of a surface black, with no depth in the colour or form, and much too near together--as if they were afraid of being found out in something, singly, if they kept too far apart. They had a sinister expression, under an old cocked-hat like a three-cornered spittoon, and over a great muffler for the chin and throat, which descended nearly to the wearer’s knees. When he stopped for drink, he moved this muffler with his left hand, only while he poured his liquor in with his right; as soon as that was done, he muffled again.",A,Dickens,Dickens_98,Human,Dickens,test_13
"The promotion came with a corner office, a significant bump in salary, and a subtle, unspoken mandate to distance himself from his former colleagues in the bullpen. At first, he tried to maintain the Friday night happy hour traditions, buying rounds of beers and laughing at the old inside jokes. But the dynamic had irreparably shifted. Conversations halted when he approached the breakroom; his peers now viewed his casual inquiries as managerial surveillance. He began eating lunch alone at his mahogany desk, staring out the floor-to-ceiling windows at the traffic below. The success he had spent five years grinding for tasted surprisingly like ash. He had clawed his way into the executive tier, trading genuine camaraderie for a leather chair and the quiet, isolating prestige of being the person who approved the very layoffs his friends feared.",B,None,AI_Gen_40,AI_Generic,None,test_14
"Captain Weston, who had been considered, especially by the Churchills, as making such an amazing match, was proved to have much the worst of the bargain; for when his wife died, after a three years’ marriage, he was rather a poorer man than at first, and with a child to maintain. From the expense of the child, however, he was soon relieved. The boy had, with the additional softening claim of a lingering illness of his mother’s, been the means of a sort of reconciliation; and Mr. and Mrs. Churchill, having no children of their own, nor any other young creature of equal kindred to care for, offered to take the whole charge of the little Frank soon after her decease. Some scruples and some reluctance the widower-father may be supposed to have felt; but as they were overcome by other considerations, the child was given up to the care and the wealth of the Churchills, and he had only his own comfort to seek, and his own situation to improve as he could.",A,Austen,Austen_158,Human,Austen,test_15
"Guilt is a highly subjective emotion, its intensity often entirely dependent upon the likelihood of public exposure. Mr. Elliot felt not the slightest pang of conscience for having abandoned his friend to debtor’s prison, a circumstance he viewed as an unavoidable consequence of his own necessity for a new carriage. However, when a minor indiscretion involving a chambermaid threatened to reach the ears of his wealthy aunt, his remorse was sudden, profound, and exceedingly vocal. He suffered all the agonies of the damned, not for the injury done to the young woman's character, but for the very real peril to his own expected inheritance, demonstrating an exquisite sensitivity to moral failings whenever they carried a financial penalty.",C,Austen,AI_Imp_A_7,AI_Impostor,Austen,test_16
"It was the best of times, it was the worst of times, it was the age of wisdom, it was the age of foolishness, it was the epoch of belief, it was the epoch of incredulity, it was the season of Light, it was the season of Darkness, it was the spring of hope, it was the winter of despair, we had everything before us, we had nothing before us, we were all going direct to Heaven, we were all going direct the other way--in short, the period was so far like the present period, that some of its noisiest authorities insisted on its being received, for good or for evil, in the superlative degree of comparison only.",A,Dickens,Dickens_98,Human,Dickens,test_17
"They renovated the suburban house with a feverish intensity, prioritizing the aesthetics of wealth over actual comfort. The kitchen featured imported marble countertops and industrial-grade appliances that were rarely used, serving primarily as props in a meticulously curated performance of middle-class success. They hosted dinner parties that felt like subtle auditions, serving expensive wine while anxiously monitoring the reactions of their guests. Their upward mobility was a fragile, high-wire act sustained by a terrifying amount of debt. The social aspiration was a relentless treadmill; no matter how many upgrades they purchased, there was always a higher tier, a more exclusive zip code, a newer car to covet. The pursuit of status had Hollowed out their marriage, leaving them living in a beautiful, magazine-ready home filled with a quiet, pervasive anxiety.",B,None,AI_Gen_91,AI_Generic,None,test_18
"The tattoo on his forearm was a badly faded anchor, inked during a drunken weekend in his early twenties when he believed he was invincible. It served as a permanent reminder of the reckless years that had cost him his college scholarship and alienated his family. He traced the blurred lines with his thumb, reflecting on the long, grueling process of getting sober. There had been no cinematic epiphany, just thousands of boring, difficult choices strung together over years of meetings and apologies. His regret used to be a crushing weight, but time and deliberate effort had softened it into a cautionary landmark. The redemption wasn't an erasure of his past mistakes, but the slow, deliberate integration of that flawed young man into the reliable, steady adult he had fought so desperately to become.",B,None,AI_Gen_96,AI_Generic,None,test_19
"The washing away of commercial stain is a delicate process, generally requiring at least two generations and a convenient failure of memory. Miss Jenkins, whose own fortune was entirely the result of her late father's successful warehouse, possessed a haughty disdain for anyone forced to earn a living. She shuddered at the mention of trade, treating the very concept of labor as an infectious disease to which she was tragically susceptible. Her amnesia regarding her own origins was a masterpiece of willful self-delusion. She moved through drawing rooms with the languid grace of a duchess, distributing cold stares to those whose money was only a decade newer than her own. Such is the absurd comedy of social elevation; the most aggressive guardians of aristocratic privilege are often those who have only recently arrived through the tradesman's entrance.",C,Austen,AI_Imp_A_41,AI_Impostor,Austen,test_20
"Sixteen years had Miss Taylor been in Mr. Woodhouse’s family, less as a governess than a friend, very fond of both daughters, but particularly of Emma. Between _them_ it was more the intimacy of sisters. Even before Miss Taylor had ceased to hold the nominal office of governess, the mildness of her temper had hardly allowed her to impose any restraint; and the shadow of authority being now long passed away, they had been living together as friend and friend very mutually attached, and Emma doing just what she liked; highly esteeming Miss Taylor’s judgment, but directed chiefly by her own.",A,Austen,Austen_158,Human,Austen,test_21
"Family loyalty is a virtue most fiercely defended when it coincides precisely with one's own advantage. When a younger sister secures an advantageous match, the elder sisters are suddenly overwhelmed by a tide of sisterly affection, discovering virtues in the girl that had astonishingly escaped their notice during her years in the nursery. Yet, let that same sister make an imprudent attachment to a penniless curate, and the sacred bonds of blood are swiftly deemed entirely severable. The family closes its ranks, entirely persuaded that ignoring the offender’s existence is a moral duty, and that their own harshness is merely the necessary consequence of her unforgivable folly.",C,Austen,AI_Imp_A_12,AI_Impostor,Austen,test_22
"In the suffocating, pitch-black silence of his hiding place, the thief found himself pursued by a phantom far more terrifying than the swiftest constable—the relentless, baying hound of his own awakened conscience! Every creak of the floorboards sounded to his fevered ear like the heavy tread of the executioner; every rattle of the windowpane was the clanking of iron chains. The stolen silver coins burned in his pockets like coals from the very fires of perdition, offering no comfort, only the agonizing certainty of his impending doom. It is a terrifying phenomenon when a man's own mind constructs his dungeon, locking him in a solitary confinement of spectral dread and inconsolable remorse, where the ghost of his crime stands perpetual guard, refusing him even a moment's peace in the merciful embrace of sleep.",C,Dickens,AI_Imp_D_39,AI_Impostor,Dickens,test_23
"The sycophancy of a determined flatterer can reach proportions so exaggerated as to cross the boundary of polite behavior and enter the realm of the truly grotesque. Mr. Collins, in his relentless pursuit of Lady Catherine’s favor, performed contortions of subservience that would have shamed a trained spaniel. He praised the very drafts in her grand corridors as if they were celestial breezes, and received her insults with a groveling gratitude that made the observer slightly ill. Such abasement is comical only up to the point where one realizes the terrifying sincerity of his ambition; a man who will happily act the worm to his patroness will invariably play the tyrant to his dependents.",C,Austen,AI_Imp_A_28,AI_Impostor,Austen,test_24
"He bought the imported Italian loafers on a credit card he couldn't afford, viewing them not as footwear, but as a critical investment in his own camouflage. Walking into the private equity firm for his final interview, he concentrated on keeping his gait smooth, terrified that the scuffed, working-class reality of his upbringing would somehow leak out of his posture. He had spent years meticulously erasing his regional accent and studying the casual, unbothered etiquette of the wealthy. But aspiration was a heavy, exhausting armor. As he sat across from the managing partners, seamlessly discussing summer homes and golf handicaps, he felt a sudden, sharp wave of vertigo. He was successfully infiltrating a world that held his origins in absolute contempt, engineering his own ascent by aggressively abandoning the person he used to be.",B,None,AI_Gen_88,AI_Generic,None,test_25
"There is a peculiar sort of benevolence practiced by women of great wealth and little employment, which consists of directing the lives of poor children with an authority that permits no appeal. Mrs. Norris found her greatest satisfaction in supervising the education of the village girls, ensuring their instruction was strictly limited to plain sewing and the memorization of such hymns as emphasized their own unworthiness. She perceived it as a moral triumph whenever a spirited child was suitably broken into a state of terrified compliance. The suffering of these young scholars was not measured in physical blows, but in the systematic starvation of their natural liveliness, all conducted under the unimpeachable guise of Christian charity.",C,Austen,AI_Imp_A_5,AI_Impostor,Austen,test_26
"In the festering, labyrinthine shadows of the rookery, where the gaslight dared not penetrate, the trade of the pilferer and the cutpurse flourished with a dark and desperate vitality. Here, men with shifting, rat-like eyes and nimble, treacherous fingers plotted against the purses of the unwary, trading their stolen silks and purloined watches for a thimbleful of oblivion at the gin-shop. But ever present, heavier than the thickest London fog, hung the suffocating dread of the law; a creeping, inescapable guilt that haunted the felon's waking hours and transformed his sleep into a nightmare of clanking irons and the grim, wooden crossbeams of the scaffold, a spectral silhouette looming over his wretched, ill-gotten existence.",C,Dickens,AI_Imp_D_6,AI_Impostor,Dickens,test_27
"Miss Churchill, however, being of age, and with the full command of her fortune—though her fortune bore no proportion to the family-estate—was not to be dissuaded from the marriage, and it took place, to the infinite mortification of Mr. and Mrs. Churchill, who threw her off with due decorum. It was an unsuitable connexion, and did not produce much happiness. Mrs. Weston ought to have found more in it, for she had a husband whose warm heart and sweet temper made him think every thing due to her in return for the great goodness of being in love with him; but though she had one sort of spirit, she had not the best. She had resolution enough to pursue her own will in spite of her brother, but not enough to refrain from unreasonable regrets at that brother’s unreasonable anger, nor from missing the luxuries of her former home. They lived beyond their income, but still it was nothing in comparison of Enscombe: she did not cease to love her husband, but she wanted at once to be the wife of Captain Weston, and Miss Churchill of Enscombe.",A,Austen,Austen_158,Human,Austen,test_28
"The condition of the working class in the manufacturing towns was generally understood to be deplorable, a fact acknowledged with a sigh by those who benefited most from their ceaseless industry. It provided excellent material for the drawing-room philanthropist, who could embroider a fireside screen while deploring the lack of moral instruction among the mechanics. Sir Thomas, though a man of sensible judgment, held the unwavering opinion that a meager diet was highly conducive to industrious habits, and that to increase the wages of a weaver was merely to invite a regrettable fondness for strong drink and insubordination. Thus, by keeping them perfectly impoverished, he felt he was doing the greatest possible service to their spiritual well-being.",C,Austen,AI_Imp_A_1,AI_Impostor,Austen,test_29
"“I promise you to make none for myself, papa; but I must, indeed, for other people. It is the greatest amusement in the world! And after such success, you know!—Every body said that Mr. Weston would never marry again. Oh dear, no! Mr. Weston, who had been a widower so long, and who seemed so perfectly comfortable without a wife, so constantly occupied either in his business in town or among his friends here, always acceptable wherever he went, always cheerful—Mr. Weston need not spend a single evening in the year alone if he did not like it. Oh no! Mr. Weston certainly would never marry again. Some people even talked of a promise to his wife on her deathbed, and others of the son and the uncle not letting him. All manner of solemn nonsense was talked on the subject, but I believed none of it.",A,Austen,Austen_158,Human,Austen,test_30
"Down in the subterranean transit tunnels, the true gut of the city processed millions of lives with ruthless, grinding efficiency. The screech of metal wheels against the tracks was the digestion process in action, chewing through the morning commute and spitting weary passengers out into the financial district. The air down here was thick and ancient, smelling of ozone, hot dust, and collective exhaustion. It was a harsh, unforgiving environment, yet absolutely vital to the survival of the metropolis above. If the trains stopped, the city would suffer a catastrophic stroke, its vital workforce paralyzed. The underground labyrinth was the unglamorous, hidden digestive tract that kept the glittering, superficial skin of the city nourished, moving a massive volume of human capital through the dark so the skyscrapers could continue to touch the sun.",B,None,AI_Gen_86,AI_Generic,None,test_31
"The High Court of Justice was a cavernous, oak-paneled theater of dread, smelling distinctly of damp wool, stale paper, and the cold sweat of condemned men. High above the trembling throng sat the magistrate, an exceedingly stout individual whose crimson jowls trembled with the mighty force of his own infallible opinions. He peered down his nose—a magnificent, bulbous appendage resembling a bruised plum—at the procession of the wretched and the ruined, dispensing sentences of penal servitude and hard labor with the brisk, unfeeling efficiency of a grocer weighing out pounds of cheap flour. The law, in this gloomy cathedral of retribution, was not a delicate balancing of scales, but a heavy, blunt instrument wielded exclusively to protect the velvet purses of the wealthy from the desperate, grabbing hands of the starving.",C,Dickens,AI_Imp_D_38,AI_Impostor,Dickens,test_32
