text,label_class,label_author,source_id,label,author,sample_id,ttr,n_tokens,n_types,adj_noun_ratio,avg_dep_depth,flesch_kincaid,n_sentences,avg_sentence_len,punct_;,punct_—,punct_!,punct_?,"punct_,",punct_.,punct_:,punct_(,punct_),func_the,func_of,func_and,func_to,func_a,func_in,func_that,func_it,func_is,func_was,func_for,func_on,func_as,func_with,func_his,func_he,func_be,func_at,func_by,func_this
"The boy sat on the edge of the curb, entirely absorbed in the movements of a line of ants carrying breadcrumbs toward a crack in the pavement. His sneakers were worn through at the toes, and his jacket was missing a button, but his focus was absolute and serene. He was mapping an invisible empire, completely detached from the shouting match echoing from the open window of his apartment above. The harsh words of his parents rained down, sharp and jagged, but for now, they bounced off the protective bubble of his imagination. It was a fragile innocence, a temporary grace period before the weight of his environment would inevitably seep in, teaching him the bitter adult languages of anger and resentment. For this fleeting afternoon, however, he was merely an observer of a tiny, perfect world.",B,,AI_Gen_58,AI_Generic,,val_49,0.6642335766423357,137,91,0.4,4.348387096774194,11.747116788321168,6,22.833333333333332,0.0,0.0,0.0,0.0,15.0,7.5,0.0,0.0,0.0,87.59124087591242,65.69343065693431,29.197080291970803,0.0,43.79562043795621,21.897810218978105,0.0,7.299270072992701,0.0,36.4963503649635,14.598540145985401,7.299270072992701,0.0,0.0,51.09489051094891,14.598540145985401,0.0,7.299270072992701,0.0,7.299270072992701
"Elinor would not argue upon the propriety of overcoming such
feelings;—she only endeavoured to counteract them by working on
others;—represented it, therefore, as a measure which would fix the
time of her returning to that dear mother, whom she so much wished to
see, in a more eligible, more comfortable manner, than any other plan
could do, and perhaps without any greater delay. From Cleveland, which
was within a few miles of Bristol, the distance to Barton was not
beyond one day, though a long day’s journey; and their mother’s servant
might easily come there to attend them down; and as there could be no
occasion of their staying above a week at Cleveland, they might now be
at home in little more than three weeks’ time. As Marianne’s affection
for her mother was sincere, it must triumph with little difficulty,
over the imaginary evils she had started.",A,Austen,Austen_161,Human,Austen,val_50,0.678082191780822,146,99,0.43333333333333335,4.736263736263736,21.589189189189188,3,48.666666666666664,4.634994206257242,2.317497103128621,0.0,0.0,15.063731170336037,3.4762456546929315,0.0,0.0,0.0,27.397260273972602,27.397260273972602,20.54794520547945,34.24657534246575,34.24657534246575,13.698630136986301,6.8493150684931505,13.698630136986301,0.0,20.54794520547945,6.8493150684931505,6.8493150684931505,20.54794520547945,6.8493150684931505,0.0,0.0,13.698630136986301,13.698630136986301,6.8493150684931505,0.0
"London is not merely a collection of streets and squares, but a vast, breathing organism whose health is entirely dependent upon the circulation of fashionable society. In August, when the gentry retreat to their country estates, the city enters a state of dormancy; its grand avenues become deserted, its ballrooms lie silent under linen covers, and the very air seems to languish in the absence of gossip. But with the opening of Parliament, the metropolis awakens with a sudden, frenetic vitality. Carriages once again clog the arteries of the West End, cards of direction are left with the rapidity of a beating heart, and the city thrives once more upon its staple diet of ambition, vanity, and matrimonial maneuvering.",C,Austen,AI_Imp_A_15,AI_Impostor,Austen,val_51,0.6890756302521008,119,82,0.3157894736842105,3.8529411764705883,16.439390756302526,4,29.75,1.3812154696132597,0.0,0.0,0.0,16.574585635359114,5.524861878453039,0.0,0.0,0.0,92.43697478991596,75.63025210084034,33.61344537815126,16.80672268907563,42.016806722689076,16.80672268907563,0.0,0.0,16.80672268907563,0.0,0.0,0.0,0.0,25.210084033613445,0.0,0.0,0.0,0.0,0.0,0.0
"Edward will be in when he hears of it! To have his love
used so scornfully! for they say he is monstrous fond of her, as well
he may. I should not wonder, if he was to be in the greatest
passion!—and Mr. Donavan thinks just the same. He and I had a great
deal of talk about it; and the best of all is, that he is gone back
again to Harley Street, that he may be within call when Mrs. Ferrars is
told of it, for she was sent for as soon as ever my cousins left the
house, for your sister was sure _she_ would be in hysterics too; and so
she may, for what I care. I have no pity for either of them. I have no
notion of people’s making such a to-do about money and greatness. There
is no reason on earth why Mr. Edward and Lucy should not marry; for I
am sure Mrs. Ferrars may afford to do very well by her son, and though
Lucy has next to nothing herself, she knows better than any body how to
make the most of every thing; I dare say, if Mrs.",A,Austen,Austen_161,Human,Austen,val_52,0.533678756476684,193,103,0.3333333333333333,3.911392405063291,5.624797979797982,10,19.3,4.2507970244420825,1.0626992561105206,3.188097768331562,0.0,10.626992561105208,10.626992561105208,0.0,0.0,0.0,25.906735751295336,41.45077720207254,31.088082901554404,36.269430051813465,10.362694300518134,15.544041450777202,10.362694300518134,15.544041450777202,25.906735751295336,15.544041450777202,36.269430051813465,5.181347150259067,15.544041450777202,0.0,5.181347150259067,36.269430051813465,20.72538860103627,0.0,5.181347150259067,0.0
"Behold the great arteries of trade, where the omnibus and the hansom cab clatter over the cobblestones in a furious, never-ending dance, pumping the vital fluids of wealth and ambition into the swelling heart of the financial district! Yet, for every grand avenue that throbs with prosperous life, there exists a dozen diseased, necrotic alleyways where the brickwork crumbles like rotting teeth and the gutters run thick with unimaginable filth. The metropolis is a creature of absolute duality—a marvel of engineering and a monument to decay, growing ever larger, ever more voracious, absorbing the green fields of the countryside and leaving behind only a creeping tide of bricks, mortar, and human misery in its relentless, suffocating expansion.",C,Dickens,AI_Imp_D_17,AI_Impostor,Dickens,val_53,0.7394957983193278,119,88,0.4411764705882353,5.955882352941177,19.992649572649572,3,39.666666666666664,0.0,1.3333333333333333,1.3333333333333333,0.0,16.0,2.6666666666666665,0.0,0.0,0.0,100.84033613445378,58.8235294117647,50.42016806722689,8.403361344537815,50.42016806722689,16.80672268907563,8.403361344537815,0.0,8.403361344537815,0.0,8.403361344537815,0.0,0.0,16.80672268907563,0.0,0.0,0.0,0.0,0.0,0.0
"Society possesses a highly refined mathematics by which the indiscretions of a gentleman are calculated to be of an entirely different weight than those of a lady. A young man who incurs staggering debts, drinks himself into a stupor thrice a week, and leaves a trail of ruined tradesmen in his wake, is generally pronounced to be merely spirited, possessing a high degree of youthful animation that time will surely mellow. His aunts will cluck their tongues but continue to invite him to dinner. Conversely, a young woman who commits the heinous offense of wearing a gown of the same pattern to two consecutive assemblies is branded a creature of inexcusable vulgarity, whose lack of delicacy renders her entirely unfit for polite company. The world is extraordinarily forgiving of a scoundrel, provided he owns a handsome estate, while remaining relentlessly unforgiving of a lady whose only crime is an insufficiency of pin-money.",C,Austen,AI_Imp_A_32,AI_Impostor,Austen,val_54,0.6928104575163399,153,106,0.5135135135135135,4.748502994011976,16.760736842105263,5,30.6,0.0,0.0,0.0,0.0,8.565310492505354,5.353319057815845,0.0,0.0,0.0,26.143790849673202,78.43137254901961,6.5359477124183005,32.67973856209151,91.5032679738562,6.5359477124183005,6.5359477124183005,0.0,26.143790849673202,0.0,6.5359477124183005,0.0,0.0,0.0,13.071895424836601,6.5359477124183005,13.071895424836601,0.0,6.5359477124183005,0.0
"The plea bargain was presented not as a choice, but as an ultimatum wrapped in legal stationery. His public defender, an exhausted woman carrying too many cases, explained the math: take the three years for a crime he only partially committed, or risk a jury trial that could result in fifteen. He sat in the harsh fluorescent light of the holding cell, weighing the grim arithmetic. The concept of innocence was a luxury he couldn't afford; justice was merely a negotiation of acceptable losses. He signed the paper with a borrowed pen, trading his truth for a mitigated sentence. The system processed him with terrifying efficiency, a massive machine fueled by expedient compromises rather than the arduous, expensive pursuit of absolute truth, leaving him with a bitter, lasting cynicism.",B,,AI_Gen_68,AI_Generic,,val_55,0.7131782945736435,129,92,0.42857142857142855,3.777027027027027,13.01050387596899,6,21.5,1.2642225031605563,0.0,0.0,0.0,12.642225031605562,7.585335018963337,1.2642225031605563,0.0,0.0,77.51937984496124,31.007751937984494,0.0,0.0,69.76744186046511,23.25581395348837,7.751937984496124,0.0,0.0,23.25581395348837,15.503875968992247,0.0,15.503875968992247,23.25581395348837,15.503875968992247,31.007751937984494,0.0,0.0,7.751937984496124,0.0
"Ferrars, and neither she nor your
brother or sister suspected a word of the matter: till this very
morning, poor Nancy, who, you know, is a well-meaning creature, but no
conjurer, popt it all out. ‘Lord!’ thinks she to herself, ‘they are all
so fond of Lucy, to be sure they will make no difficulty about it;’ and
so, away she went to your sister, who was sitting all alone at her
carpet-work, little suspecting what was to come—for she had just been
saying to your brother, only five minutes before, that she thought to
make a match between Edward and some Lord’s daughter or other, I forget
who. So you may think what a blow it was to all her vanity and pride. She fell into violent hysterics immediately, with such screams as
reached your brother’s ears, as he was sitting in his own dressing-room
down stairs, thinking about writing a letter to his steward in the
country. So up he flew directly, and a terrible scene took place, for
Lucy was come to them by that time, little dreaming what was going on. Poor soul! I pity _her_.",A,Austen,Austen_161,Human,Austen,val_56,0.6030927835051546,194,117,0.325,4.468,12.907368421052634,7,27.714285714285715,0.968054211035818,0.968054211035818,1.936108422071636,0.0,20.329138431752177,5.808325266214908,0.968054211035818,0.0,0.0,10.309278350515465,10.309278350515465,25.773195876288657,46.391752577319586,30.927835051546392,10.309278350515465,10.309278350515465,15.463917525773196,5.154639175257732,30.927835051546392,10.309278350515465,5.154639175257732,10.309278350515465,5.154639175257732,10.309278350515465,10.309278350515465,5.154639175257732,5.154639175257732,5.154639175257732,5.154639175257732
"The new developments spread like a highly profitable virus, consuming the dive bars, the independent bodegas, and the long-time residents who could no longer afford the suddenly inflated property taxes. To walk through the downpour was to feel the city shivering, its concrete skin slick and cold. It was a vast, sprawling organism, its concrete arteries pulsing with the chaotic flow of yellow cabs, bicycle couriers, and delivery trucks. Yet, the organism remained profoundly connected.",B,,AI_Gen_192,AI_Generic,,val_57,0.7763157894736842,76,59,0.4782608695652174,4.155555555555556,12.647833333333335,4,19.0,0.0,0.0,0.0,0.0,18.442622950819672,8.196721311475411,0.0,0.0,0.0,118.42105263157895,13.157894736842104,39.473684210526315,26.31578947368421,26.31578947368421,0.0,0.0,13.157894736842104,0.0,26.31578947368421,0.0,0.0,0.0,13.157894736842104,0.0,0.0,0.0,0.0,0.0,0.0
"The city offers a labyrinth of clubs, theaters, and less mentionable establishments, all functioning as the vital organs of a beast designed specifically to separate the unwary from their inheritances. Even the smoke that hangs over the roofs seems not a product of coal, but the collective exhalation of a million restless souls, a miasma of ambition and despair that infiltrates the very brickwork and taints the moral constitution of all who breathe it too deeply. One does not merely live in such a city; one is digested by it. London is not merely a collection of streets and squares, but a vast, breathing organism whose health is entirely dependent upon the circulation of fashionable society. Carriages once again clog the arteries of the West End, cards of direction are left with the rapidity of a beating heart, and the city thrives once more upon its staple diet of ambition, vanity, and matrimonial maneuvering.",C,Austen,AI_Imp_A_89,AI_Impostor,Austen,val_58,0.6558441558441559,154,101,0.25,4.538011695906433,16.114207792207793,5,30.8,1.0822510822510822,0.0,0.0,0.0,11.904761904761903,5.411255411255411,0.0,0.0,0.0,84.41558441558442,77.92207792207792,38.96103896103896,6.493506493506494,58.44155844155844,6.493506493506494,12.987012987012989,12.987012987012989,19.48051948051948,0.0,0.0,0.0,6.493506493506494,6.493506493506494,0.0,0.0,0.0,0.0,6.493506493506494,0.0
"It was a brutal form of evolution, dictated by zoning boards and real estate developers who acted as the brain stem of this sprawling beast. While the real estate developers viewed it as necessary growth, to the locals being pushed to the margins, it felt like an autoimmune disease, a terrifying process where the city’s new, aggressive cells were actively attacking and erasing the vital organs of its own cultural history. Steam rose from the manhole covers like the ragged breath of an exhausted giant. It was a harsh, unforgiving environment, yet absolutely vital to the survival of the metropolis above. Seen from an airplane descending through the night sky, the glowing grid of the metropolis looked remarkably like a culture in a petri dish, a terrifyingly beautiful bloom of light and heat that consumed everything in its path, surviving entirely on the friction generated by millions of strangers forced into perpetual proximity. The city did not care about the individual ambitions or anxieties of the people moving within it; they were merely the oxygen it required to survive another day. Standing on the rooftop, one could feel the low-frequency hum vibrating through the soles of their shoes, a steady electrical purr that proved the metropolis never truly slept.",B,,AI_Gen_175,AI_Generic,,val_59,0.6619047619047619,210,139,0.43636363636363634,4.780172413793103,15.871510594668493,7,30.0,0.7818608287724785,0.0,0.0,0.0,9.382329945269742,5.473025801407349,0.0,0.0,0.0,104.76190476190476,47.61904761904761,14.285714285714285,19.04761904761905,33.333333333333336,9.523809523809526,9.523809523809526,28.57142857142857,0.0,9.523809523809526,0.0,9.523809523809526,9.523809523809526,0.0,0.0,0.0,0.0,0.0,9.523809523809526,4.761904761904763
"The true barrier to entry wasn't wealth, she quickly realized, but the subtle, unwritten shibboleths of the elite class. He was traversing the gap between his past and his future, finding himself terribly isolated in the middle, speaking a language neither his classmates nor his parents fully understood. Every time he complimented the faded floral wallpaper or the cramped kitchen, she felt a flare of defensive anger. Friends treated him differently, conversations subtly shifting toward investments and favors.",B,,AI_Gen_136,AI_Generic,,val_60,0.7948717948717948,78,62,0.3333333333333333,3.5555555555555554,12.589358974358976,4,19.5,0.0,0.0,0.0,0.0,13.618677042801556,7.782101167315175,0.0,0.0,0.0,89.74358974358974,25.64102564102564,25.64102564102564,12.82051282051282,25.64102564102564,12.82051282051282,0.0,0.0,0.0,25.64102564102564,0.0,0.0,0.0,0.0,51.28205128205128,25.64102564102564,0.0,0.0,0.0,0.0
"One question after this only remained undecided, between them, one
difficulty only was to be overcome. They were brought together by
mutual affection, with the warmest approbation of their real friends;
their intimate knowledge of each other seemed to make their happiness
certain—and they only wanted something to live upon. Edward had two
thousand pounds, and Elinor one, which, with Delaford living, was all
that they could call their own; for it was impossible that Mrs.
Dashwood should advance anything; and they were neither of them quite
enough in love to think that three hundred and fifty pounds a-year
would supply them with the comforts of life.",A,Austen,Austen_161,Human,Austen,val_61,0.6944444444444444,108,75,0.45,3.9849624060150375,12.707920560747667,3,36.0,4.573170731707317,1.524390243902439,0.0,0.0,10.670731707317074,6.097560975609756,0.0,0.0,0.0,18.51851851851852,37.03703703703704,37.03703703703704,37.03703703703704,9.25925925925926,9.25925925925926,27.777777777777775,9.25925925925926,0.0,27.777777777777775,9.25925925925926,0.0,0.0,27.777777777777775,0.0,0.0,9.25925925925926,0.0,9.25925925925926,9.25925925925926
"With an income quite sufficient to their wants thus secured to them,
they had nothing to wait for after Edward was in possession of the
living, but the readiness of the house, to which Colonel Brandon, with
an eager desire for the accommodation of Elinor, was making
considerable improvements; and after waiting some time for their
completion, after experiencing, as usual, a thousand disappointments
and delays from the unaccountable dilatoriness of the workmen, Elinor,
as usual, broke through the first positive resolution of not marrying
till every thing was ready, and the ceremony took place in Barton
church early in the autumn.",A,Austen,Austen_161,Human,Austen,val_62,0.6764705882352942,102,69,0.3333333333333333,4.688,44.43509803921569,1,102.0,1.574803149606299,0.0,0.0,0.0,18.89763779527559,1.574803149606299,0.0,0.0,0.0,88.23529411764706,49.01960784313725,29.41176470588235,39.21568627450981,9.803921568627452,29.41176470588235,0.0,0.0,0.0,29.41176470588235,29.41176470588235,0.0,19.607843137254903,19.607843137254903,0.0,0.0,0.0,0.0,0.0,0.0
"When a name was called, a brief flicker of hope would ignite in the room, quickly extinguished by the realization that it was just for a two-day stint at a logistics warehouse. At home, her two daughters slept on a pull-out couch in a living room that doubled as a kitchen. When his alternator finally gave out in the middle of a chaotic intersection, the panic that seized him wasn't about the immediate danger, but the terrifying financial calculus of the repair. They were the invisible gears of the local economy, the people who swept the floors, fixed the roads, and drove the trucks, existing in the liminal spaces of the night while the rest of the world slept in comfortable ignorance. There was no overtime, no insurance, and no sick leave; he was a solitary contractor bearing all the risk for a massive corporation that didn't know his name.",B,,AI_Gen_141,AI_Generic,,val_63,0.631578947368421,152,96,0.3,4.2601156069364166,13.88866666666667,5,30.4,1.1737089201877935,0.0,0.0,0.0,12.910798122065728,5.868544600938967,0.0,0.0,0.0,118.42105263157895,39.473684210526315,13.157894736842104,0.0,65.78947368421052,32.89473684210526,26.31578947368421,6.578947368421052,0.0,32.89473684210526,13.157894736842104,6.578947368421052,6.578947368421052,0.0,13.157894736842104,6.578947368421052,0.0,13.157894736842104,6.578947368421052,0.0
"Elinor grew impatient for some tidings of Edward. She had heard nothing
of him since her leaving London, nothing new of his plans, nothing
certain even of his present abode. Some letters had passed between her
and her brother, in consequence of Marianne’s illness; and in the first
of John’s, there had been this sentence:—“We know nothing of our
unfortunate Edward, and can make no enquiries on so prohibited a
subject, but conclude him to be still at Oxford;” which was all the
intelligence of Edward afforded her by the correspondence, for his name
was not even mentioned in any of the succeeding letters. She was not
doomed, however, to be long in ignorance of his measures.",A,Austen,Austen_161,Human,Austen,val_64,0.6293103448275862,116,73,0.2916666666666667,3.9097222222222223,13.36621794871795,4,29.0,2.949852507374631,1.4749262536873156,0.0,0.0,13.274336283185841,5.899705014749262,1.4749262536873156,0.0,0.0,34.48275862068965,86.20689655172414,25.862068965517242,17.241379310344826,8.620689655172413,34.48275862068965,0.0,0.0,0.0,25.862068965517242,17.241379310344826,8.620689655172413,0.0,0.0,34.48275862068965,0.0,17.241379310344826,8.620689655172413,8.620689655172413,8.620689655172413
"To see these diminutive souls, stripped of all childish merriment, laboring over piles of oakum until their tiny fingers bled—it was a sight to melt the hardest of hearts, though alas, the hearts that governed their wretched existence were cast of solid, impenetrable brass, impervious to the silent pleas of the innocent. He did not beg, nor did he cry out against the tempest; he merely sat with his thin arms wrapped around his knees, possessing a quiet, tragic grace that stood as a silent, damning indictment against the bustling, velvet-cloaked parishioners who hurried past without casting him a single glance. Her uncomplaining endurance was a miracle of the human spirit, a bright, unquenchable flame burning bravely against the overwhelming darkness of her condition. When one of these miniature vagabonds miraculously secures a discarded apple core or a stale crust of bread, he does not hoard it like a miser. The fraternity of the street urchin is bound by ties far stronger than blood, forged in the crucible of absolute destitution and the shared evasion of the policeman's heavy truncheon.",C,Dickens,AI_Imp_D_99,AI_Impostor,Dickens,val_65,0.7032967032967034,182,128,0.675,4.747572815533981,17.133333333333336,5,36.4,0.9049773755656109,0.9049773755656109,0.0,0.0,13.574660633484163,4.524886877828055,0.0,0.0,0.0,71.42857142857143,65.93406593406594,5.4945054945054945,16.483516483516485,49.450549450549445,5.4945054945054945,10.989010989010989,10.989010989010989,5.4945054945054945,10.989010989010989,0.0,0.0,5.4945054945054945,5.4945054945054945,10.989010989010989,21.978021978021978,0.0,0.0,5.4945054945054945,0.0
"She still screamed and sobbed lustily, kicked her two
brothers for offering to touch her, and all their united soothings were
ineffectual till Lady Middleton luckily remembering that in a scene of
similar distress last week, some apricot marmalade had been
successfully applied for a bruised temple, the same remedy was eagerly
proposed for this unfortunate scratch, and a slight intermission of
screams in the young lady on hearing it, gave them reason to hope that
it would not be rejected. She was carried out of the room therefore in
her mother’s arms, in quest of this medicine, and as the two boys chose
to follow, though earnestly entreated by their mother to stay behind,
the four young ladies were left in a quietness which the room had not
known for many hours.",A,Austen,Austen_161,Human,Austen,val_66,0.6616541353383458,133,88,0.37037037037037035,5.178343949044586,27.82319548872181,2,66.5,0.0,0.0,0.0,0.0,12.970168612191959,2.594033722438392,0.0,0.0,0.0,45.11278195488722,30.075187969924812,30.075187969924812,30.075187969924812,30.075187969924812,37.59398496240601,15.037593984962406,15.037593984962406,0.0,15.037593984962406,30.075187969924812,7.518796992481203,7.518796992481203,0.0,0.0,0.0,7.518796992481203,0.0,7.518796992481203,15.037593984962406
"The true barrier to entry wasn't wealth, she quickly realized, but the subtle, unwritten shibboleths of the elite class. His father’s hands were mapped with the pale, thick scars of a lifetime spent in the sheet metal union, knuckles permanently swollen from decades of manual labor. She dressed her daughter in careful, secondhand imitations of the local fashion, coaching her to seamlessly blend in with the children of doctors and lawyers. When the tech startup went public, his net worth transformed overnight from a modest salary to an abstract, staggering number.",B,,AI_Gen_142,AI_Generic,,val_67,0.7582417582417582,91,69,0.5555555555555556,3.9339622641509435,11.825357142857147,4,22.75,0.0,0.0,0.0,0.0,15.817223198594025,7.0298769771529,0.0,0.0,0.0,87.91208791208791,54.94505494505494,10.989010989010989,32.96703296703297,21.978021978021978,32.96703296703297,0.0,0.0,0.0,10.989010989010989,0.0,0.0,0.0,21.978021978021978,21.978021978021978,0.0,0.0,0.0,0.0,0.0
"When the tech startup went public, his net worth transformed overnight from a modest salary to an abstract, staggering number. Suddenly, he was thrust into a stratosphere of private wealth management and philanthropic galas. He bought a penthouse with floor-to-ceiling views of the skyline, but wandering the massive, empty rooms at night, he felt profoundly disoriented. The sudden, violent upward mobility had severed his connection to the grounding struggles of everyday life. Friends treated him differently, conversations subtly shifting toward investments and favors. He had achieved the ultimate capitalist dream, breaking through the ceiling of his class, only to find that the air at the top was painfully thin. His massive fortune was an impenetrable fortress that successfully kept out financial ruin, but completely insulated him from genuine human connection.",B,,AI_Gen_92,AI_Generic,,val_68,0.7272727272727273,132,96,0.5882352941176471,3.7565789473684212,12.529780219780221,7,18.857142857142858,0.0,0.0,0.0,0.0,12.61467889908257,8.027522935779817,0.0,0.0,0.0,68.18181818181817,30.303030303030305,15.151515151515152,30.303030303030305,22.727272727272727,0.0,15.151515151515152,0.0,0.0,22.727272727272727,0.0,0.0,0.0,7.575757575757576,30.303030303030305,30.303030303030305,0.0,15.151515151515152,0.0,0.0
"The city offers a labyrinth of clubs, theaters, and less mentionable establishments, all functioning as the vital organs of a beast designed specifically to separate the unwary from their inheritances. Carriages once again clog the arteries of the West End, cards of direction are left with the rapidity of a beating heart, and the city thrives once more upon its staple diet of ambition, vanity, and matrimonial maneuvering. In August, when the gentry retreat to their country estates, the city enters a state of dormancy; its grand avenues become deserted, its ballrooms lie silent under linen covers, and the very air seems to languish in the absence of gossip. One does not merely live in such a city; one is digested by it.",C,Austen,AI_Imp_A_50,AI_Impostor,Austen,val_69,0.6991869918699187,123,86,0.24324324324324326,4.307142857142857,15.781361788617886,4,30.75,2.7472527472527473,0.0,0.0,0.0,15.10989010989011,5.4945054945054945,0.0,0.0,0.0,89.4308943089431,65.04065040650407,32.520325203252035,24.390243902439025,40.65040650406504,24.390243902439025,0.0,8.130081300813009,8.130081300813009,0.0,0.0,0.0,8.130081300813009,8.130081300813009,0.0,0.0,0.0,0.0,8.130081300813009,0.0
"He walked among the outcasts with a pocket full of sweets for the weeping children and a shoulder for the weary to lean upon, proving that the deepest, most authentic love is forged not in the sunny meadows of prosperity, but in the dark, testing crucibles of personal tragedy, where the self is entirely burned away. When the shadow of the gallows fell upon the condemned man, it was not his blustering friends who stood by him, but the fragile, trembling woman whose heart he had so thoughtlessly trampled in his careless youth. What a profound and beautiful mystery it is, that a heart broken by sorrow can still pour forth such a boundless ocean of tenderness upon those who have nothing to offer in return! True love, in its purest and most elevated state, is not the giddy, fluttering thing sung of by foolish balladeers, but a fierce, enduring fire that tempers the soul and willingly offers itself upon the altar of another's happiness.",C,Dickens,AI_Imp_D_55,AI_Impostor,Dickens,val_70,0.6484848484848484,165,107,0.5,4.695652173913044,17.94719696969697,4,41.25,0.0,0.0,1.0593220338983051,0.0,14.830508474576272,3.1779661016949157,0.0,0.0,0.0,84.84848484848486,42.42424242424243,24.242424242424242,12.121212121212121,36.36363636363636,30.303030303030305,18.18181818181818,12.121212121212121,24.242424242424242,6.0606060606060606,12.121212121212121,0.0,0.0,6.0606060606060606,12.121212121212121,12.121212121212121,0.0,0.0,18.18181818181818,0.0
"“To be sure it will. Indeed, to say the truth, I am convinced within
myself that your father had no idea of your giving them any money at
all. The assistance he thought of, I dare say, was only such as might
be reasonably expected of you; for instance, such as looking out for a
comfortable small house for them, helping them to move their things,
and sending them presents of fish and game, and so forth, whenever they
are in season. I’ll lay my life that he meant nothing farther; indeed,
it would be very strange and unreasonable if he did. Do but consider,
my dear Mr. Dashwood, how excessively comfortable your mother-in-law
and her daughters may live on the interest of seven thousand pounds,
besides the thousand pounds belonging to each of the girls, which
brings them in fifty pounds a year a-piece, and, of course, they will
pay their mother for their board out of it. Altogether, they will have
five hundred a-year amongst them, and what on earth can four women want
for more than that?—They will live so cheap! Their housekeeping will be
nothing at all.",A,Austen,Austen_161,Human,Austen,val_71,0.5906735751295337,193,114,0.34375,4.840163934426229,8.687713787085517,7,27.571428571428573,1.8779342723004695,0.9389671361502347,0.9389671361502347,0.9389671361502347,17.84037558685446,6.572769953051643,0.0,0.0,0.0,25.906735751295336,41.45077720207254,36.269430051813465,20.72538860103627,20.72538860103627,15.544041450777202,10.362694300518134,15.544041450777202,0.0,5.181347150259067,25.906735751295336,10.362694300518134,10.362694300518134,0.0,0.0,15.544041450777202,20.72538860103627,10.362694300518134,0.0,0.0
"“Perhaps,” said Marianne, “I may consider it with some surprise. Edward
is very amiable, and I love him tenderly. But yet—he is not the kind of
young man—there is something wanting—his figure is not striking; it has
none of that grace which I should expect in the man who could seriously
attach my sister. His eyes want all that spirit, that fire, which at
once announce virtue and intelligence. And besides all this, I am
afraid, Mama, he has no real taste. Music seems scarcely to attract
him, and though he admires Elinor’s drawings very much, it is not the
admiration of a person who can understand their worth. It is evident,
in spite of his frequent attention to her while she draws, that in fact
he knows nothing of the matter. He admires as a lover, not as a
connoisseur. To satisfy me, those characters must be united. I could
not be happy with a man whose taste did not in every point coincide
with my own. He must enter into all my feelings; the same books, the
same music must charm us both. Oh! mama, how spiritless, how tame was
Edward’s manner in reading to us last night!",A,Austen,Austen_161,Human,Austen,val_72,0.5960591133004927,203,121,0.3170731707317073,3.5968992248062017,7.371000000000002,12,16.916666666666668,1.8399264029438822,2.7598896044158234,1.8399264029438822,0.0,15.639374425023,10.119595216191351,0.0,0.0,0.0,29.556650246305416,24.630541871921185,19.704433497536947,19.704433497536947,19.704433497536947,24.630541871921185,19.704433497536947,19.704433497536947,29.556650246305416,4.926108374384237,0.0,0.0,9.852216748768473,14.778325123152708,14.778325123152708,29.556650246305416,9.852216748768473,4.926108374384237,0.0,4.926108374384237
"The innocence of childhood is a condition universally praised by parents whose offspring are conveniently relegated to the nursery and the strict supervision of a competent governess. Lady Middleton was never so eloquent as when expounding upon the cherubic sweetness of her youngest son, a boy whose primary amusement consisted of pulling the tails of visiting spaniels and screaming with astonishing vigor when denied a fourth serving of plum cake. She could weep over a sentimental poem regarding a starving orphan, whilst entirely oblivious to the very real suffering of the scullery maid, a child of no more than twelve years, whose frozen fingers and exhausted constitution were deemed merely the natural consequences of her lowly station.",C,Austen,AI_Imp_A_3,AI_Impostor,Austen,val_73,0.7350427350427351,117,86,0.4838709677419355,6.790322580645161,20.295213675213677,3,39.0,0.0,0.0,0.0,0.0,5.369127516778523,4.026845637583893,0.0,0.0,0.0,68.37606837606839,76.92307692307693,25.64102564102564,17.094017094017097,59.82905982905983,0.0,0.0,0.0,8.547008547008549,8.547008547008549,0.0,0.0,8.547008547008549,8.547008547008549,0.0,0.0,0.0,0.0,8.547008547008549,0.0
"Even this, though, when Scrooge looked at it with increasing
steadiness, was not its strangest quality. For as its belt
sparkled and glittered now in one part and now in another,
and what was light one instant, at another time was dark, so
the figure itself fluctuated in its distinctness: being now a
thing with one arm, now with one leg, now with twenty legs,
now a pair of legs without a head, now a head without a
body: of which dissolving parts, no outline would be visible
in the dense gloom wherein they melted away. And in the
very wonder of this, it would be itself again; distinct and
clear as ever.",A,Dickens,Dickens_46,Human,Dickens,val_74,0.584070796460177,113,66,0.36363636363636365,5.0,15.181415929203542,3,37.666666666666664,1.6420361247947455,0.0,0.0,0.0,19.704433497536947,4.926108374384237,3.284072249589491,0.0,0.0,26.548672566371682,26.548672566371682,44.24778761061947,0.0,44.24778761061947,44.24778761061947,0.0,17.699115044247787,0.0,26.548672566371682,8.849557522123893,0.0,17.699115044247787,35.39823008849557,0.0,0.0,17.699115044247787,17.699115044247787,0.0,17.699115044247787
